budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,release_year,year,genre_name,country_name,company_name
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",11375,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 2708, ""name"": ""hitman""}]",en,10.605084,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-06-09,51142659,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Hollywood Homicide,5.0,166,2003,2003,"['Action', 'Adventure', 'Comedy', 'Thriller']",['United States of America'],"['Columbia Pictures', 'Revolution Studios']"
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 878, 'name': 'Science Fiction'}]",9425,"[{""id"": 1826, ""name"": ""space marine""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10158, ""name"": ""alien planet""}, {""id"": 163561, ""name"": ""genetic engineering""}]",en,11.873856,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-10-23,14567883,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Soldier,6.1,221,1998,1998,"['Action', 'War', 'Science Fiction']",['United States of America'],"['Impact Pictures', 'Jerry Weintraub Productions', 'Warner Bros.', 'Morgan Creek Productions']"
75000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",23685,"[{""id"": 33465, ""name"": ""parallel world""}, {""id"": 175884, ""name"": ""organ donation""}, {""id"": 175887, ""name"": ""horniness agent""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,8.098369,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': '1492 Pictures', 'id': 436}, {'name': 'Twitching Image Studio', 'id': 89626}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-02-23,5409517,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Monkeybone,4.3,78,2001,2001,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']",['United States of America'],"['Twentieth Century Fox Film Corporation', '1492 Pictures', 'Twitching Image Studio']"
45000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11866,"[{""id"": 642, ""name"": ""robbery""}, {""id"": 4237, ""name"": ""water""}, {""id"": 4718, ""name"": ""gobi desert""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 12617, ""name"": ""airplane crash""}, {""id"": 15354, ""name"": ""struggle for survival""}, {""id"": 18034, ""name"": ""desert""}]",en,20.374308,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Aldrich Group', 'id': 49478}, {'name': 'Optional Pictures', 'id': 54004}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-12-17,21009180,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Flight of the Phoenix,5.7,276,2004,2004,"['Action', 'Adventure', 'Drama', 'Thriller']",['United States of America'],"['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Aldrich Group', 'Optional Pictures']"
75000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",9741,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 4619, ""name"": ""train accident""}, {""id"": 5451, ""name"": ""comic book""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 163455, ""name"": ""super powers""}]",en,42.006908,"[{'name': 'Limited Edition Productions Inc.', 'id': 3683}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Blinding Edge Pictures', 'id': 12236}, {'name': 'Barry Mendel Productions', 'id': 17032}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-13,248118121,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Unbreakable,6.9,1946,2000,2000,"['Science Fiction', 'Thriller', 'Drama']",['United States of America'],"['Limited Edition Productions Inc.', 'Touchstone Pictures', 'Blinding Edge Pictures', 'Barry Mendel Productions']"
74000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",211672,"[{""id"": 3487, ""name"": ""assistant""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 189481, ""name"": ""evil mastermind""}, {""id"": 190999, ""name"": ""minions""}, {""id"": 209714, ""name"": ""3d""}]",en,875.581305,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Illumination Entertainment', 'id': 6704}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-17,1156730962,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Minions,6.4,4571,2015,2015,"['Family', 'Animation', 'Adventure', 'Comedy']",['United States of America'],"['Universal Pictures', 'Illumination Entertainment']"
82000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",23629,"[{""id"": 1411, ""name"": ""brothel""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2884, ""name"": ""asylum""}, {""id"": 3026, ""name"": ""reality""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18128, ""name"": ""inmate""}, {""id"": 18677, ""name"": ""alternative""}, {""id"": 170344, ""name"": ""imagination""}, {""id"": 189400, ""name"": ""lobotomy""}]",en,39.127082,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Lennox House Films', 'id': 22119}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-24,89792502,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Sucker Punch,5.9,1623,2011,2011,"['Action', 'Fantasy', 'Thriller']",['United States of America'],"['Legendary Pictures', 'Warner Bros.', 'Lennox House Films', 'Cruel and Unusual Films']"
73000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",8688,"[{""id"": 585, ""name"": ""casino""}, {""id"": 2339, ""name"": ""political activism""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 15155, ""name"": ""witness to murder""}]",en,20.790703,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DeBart', 'id': 2519}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-08-07,103891409,98.0,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Snake Eyes,5.8,327,1998,1998,"['Crime', 'Mystery']","['Canada', 'United States of America']","['Paramount Pictures', 'DeBart', 'Touchstone Pictures', ""Mel's Cite du Cinema""]"
75000000,"[{'id': 878, 'name': 'Science Fiction'}]",10153,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 3576, ""name"": ""raumschiffabsturz""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 162350, ""name"": ""ocean floor""}, {""id"": 162351, ""name"": ""deepsea""}]",en,18.65988,"[{'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}, {'name': 'Constant c Productions', 'id': 23370}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-02-13,13100000,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sphere,5.8,476,1998,1998,['Science Fiction'],['United States of America'],"['Punch Productions', 'Warner Bros.', 'Baltimore Pictures', 'Constant c Productions']"
73000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",153518,"[{""id"": 2041, ""name"": ""island""}, {""id"": 2646, ""name"": ""bird""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 199263, ""name"": ""anger management""}, {""id"": 209714, ""name"": ""3d""}]",en,45.720894,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Rovio Entertainment', 'id': 18642}, {'name': 'Sony Pictures Imageworks (SPI)', 'id': 30692}, {'name': 'Rovio Mobile', 'id': 50848}, {'name': 'Rovio Animation', 'id': 91920}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-05-11,349779543,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Angry Birds Movie,5.9,1022,2016,2016,"['Family', 'Animation']","['Finland', 'United States of America']","['Columbia Pictures', 'Rovio Entertainment', 'Sony Pictures Imageworks (SPI)', 'Rovio Mobile', 'Rovio Animation']"
70000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",8676,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1227, ""name"": ""cemetery""}, {""id"": 1422, ""name"": ""boat""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 3342, ""name"": ""yacht""}, {""id"": 3345, ""name"": ""bahamas""}, {""id"": 3468, ""name"": ""jet ski""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 41185, ""name"": ""heiress""}, {""id"": 163758, ""name"": ""ex-husband ex-wife relationship""}, {""id"": 194943, ""name"": ""henchmen""}]",en,21.789615,"[{'name': 'De Line Pictures', 'id': 2609}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-07,111231041,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fool's Gold,5.4,444,2008,2008,"['Romance', 'Comedy', 'Adventure']",['United States of America'],"['De Line Pictures', 'Warner Bros.']"
75000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",20829,"[{""id"": 3485, ""name"": ""comedian""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 12648, ""name"": ""bromance""}, {""id"": 33731, ""name"": ""stand-up comedian""}]",en,20.199057,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'Madison 23', 'id': 11708}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-07-31,61458982,146.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Funny People,5.7,390,2009,2009,"['Comedy', 'Drama']",['United States of America'],"['Columbia Pictures', 'Universal Pictures', 'Happy Madison Productions', 'Relativity Media', 'Apatow Productions', 'Madison 23']"
70000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4349,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 5174, ""name"": ""saudi arabia""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6780, ""name"": ""medical examiner""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 206544, ""name"": ""bomb attack""}]",en,26.123705,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Forward Pass', 'id': 675}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'FilmWorks', 'id': 7786}, {'name': 'MDBF Zweite Filmgesellschaft', 'id': 12246}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-22,86658558,110.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Kingdom,6.5,513,2007,2007,"['Thriller', 'Action', 'Drama']","['Germany', 'United States of America']","['Universal Pictures', 'Forward Pass', 'Relativity Media', 'FilmWorks', 'MDBF Zweite Filmgesellschaft']"
72500000,"[{'id': 35, 'name': 'Comedy'}]",9718,"[{""id"": 5922, ""name"": ""north carolina""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 9848, ""name"": ""family dinner""}, {""id"": 15086, ""name"": ""advertising""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 33726, ""name"": ""motor""}, {""id"": 159953, ""name"": ""automobile racing""}, {""id"": 161630, ""name"": ""nascar""}, {""id"": 161635, ""name"": ""dog trainer""}, {""id"": 161636, ""name"": ""car movie""}, {""id"": 161643, ""name"": ""sport competition""}, {""id"": 161647, ""name"": ""psychosomatic illness""}, {""id"": 161652, ""name"": ""french stereotype""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,12.599836,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-04,162966177,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Talladega Nights: The Ballad of Ricky Bobby,6.2,491,2006,2006,['Comedy'],['United States of America'],"['Columbia Pictures', 'Apatow Productions']"
70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",10808,"[{""id"": 2735, ""name"": ""veterinarian""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 216921, ""name"": ""animal protection""}]",en,13.543053,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Joseph M. Singer Entertainment', 'id': 1301}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-22,176104344,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dr. Dolittle 2,4.9,410,2001,2001,"['Comedy', 'Family', 'Romance', 'Fantasy']",['United States of America'],"['Twentieth Century Fox Film Corporation', 'Joseph M. Singer Entertainment', 'Davis Entertainment']"
72000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",197,"[{""id"": 30, ""name"": ""individual""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 930, ""name"": ""in love with enemy""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 6987, ""name"": ""idealism""}, {""id"": 162845, ""name"": ""revolt""}, {""id"": 189433, ""name"": ""tyranny""}]",en,60.722162,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'The Ladd Company', 'id': 7965}, {'name': 'B.H. Finance C.V.', 'id': 11353}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-24,210000000,177.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""gd"", ""name"": """"}]",Braveheart,7.7,3336,1995,1995,"['Action', 'Drama', 'History', 'War']",['United States of America'],"['Icon Entertainment International', 'The Ladd Company', 'B.H. Finance C.V.']"
72000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",25,"[{""id"": 1589, ""name"": ""sniper""}, {""id"": 4405, ""name"": ""marine corps""}, {""id"": 5174, ""name"": ""saudi arabia""}, {""id"": 5175, ""name"": ""petrol""}, {""id"": 161236, ""name"": ""golf war""}, {""id"": 188114, ""name"": ""u.s. marine""}]",en,32.227223,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Motion Picture KAPPA Produktionsgesellschaft', 'id': 19934}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-11-04,96889998,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Jarhead,6.6,765,2005,2005,"['Drama', 'War']","['Germany', 'United States of America']","['Universal Pictures', 'Neal Street Productions', 'Red Wagon Entertainment', 'Motion Picture KAPPA Produktionsgesellschaft']"
75000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",35,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1889, ""name"": ""lake""}, {""id"": 2181, ""name"": ""springfield""}, {""id"": 2184, ""name"": ""the simpsons""}, {""id"": 2205, ""name"": ""duff beer""}, {""id"": 3700, ""name"": ""garbage""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 6305, ""name"": ""pollution""}, {""id"": 6832, ""name"": ""environmental protection agency""}, {""id"": 6898, ""name"": ""quarantine""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10061, ""name"": ""dysfunctional marriage""}, {""id"": 15174, ""name"": ""ecology""}, {""id"": 40922, ""name"": ""saving lives""}, {""id"": 157303, ""name"": ""first love""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 192544, ""name"": ""donuts""}]",en,46.875375,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-25,527068851,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Simpsons Movie,6.9,2264,2007,2007,"['Animation', 'Comedy', 'Family']",['United States of America'],"['Gracie Films', 'Twentieth Century Fox Film Corporation']"
72000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11086,"[{""id"": 387, ""name"": ""california""}, {""id"": 769, ""name"": ""falsely accused""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 7059, ""name"": ""anti-communism""}, {""id"": 12396, ""name"": ""hollywood""}, {""id"": 13028, ""name"": ""writer""}]",en,11.215702,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Darkwoods Productions', 'id': 3982}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-21,37317558,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Majestic,6.6,188,2001,2001,"['Drama', 'Romance']",['United States of America'],"['Village Roadshow Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', 'Darkwoods Productions']"
94000000,"[{'id': 28, 'name': 'Action'}]",10477,"[{""id"": 271, ""name"": ""competition""}, {""id"": 795, ""name"": ""running""}, {""id"": 3658, ""name"": ""career""}, {""id"": 5614, ""name"": ""idol""}, {""id"": 6363, ""name"": ""racing car""}]",en,8.468586,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Trackform Film Productions', 'id': 10107}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-27,54744738,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Driven,4.5,179,2001,2001,['Action'],"['Australia', 'Canada', 'United States of America']","['Epsilon Motion Pictures', 'Franchise Pictures', 'Trackform Film Productions', ""Mel's Cite du Cinema""]"
